Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,random109,0.24375688082037777,0.987375145258782,0.46218487394957986,0.9479424626130837,1.0,22/98,21.54%,RNASEH1-AS1;SNORD58C;ABCG1;HELQ;RNU6-8;USP14;PCDHGC3;SUB1;LENG8-AS1;MKRN2;LBH;CRKL;LINC01772;RAPGEF5;ASH1L;LPIN2;SYCP3;SCARB2;SART3;AIF1L;TNFRSF25;ZNF70
prerank,random805,-0.26129215184898136,-0.9864677017884758,0.4734375,0.9963672518967667,1.0,28/98,22.81%,TMEM120A;PPT1;DEFA1;AL158032.3;AC069262.1;AL133264.1;EDIL3-DT;TBC1D16;AC010247.2;AC010542.2;REXO5;GOLGA8UP;AC116099.1;AC025278.3;UNC93B5;UROS;CD300LB;LDHA;DYNLRB1;CRISP2;MARK3;MILR1;RPS3AP29;AL049869.1;GNS;RNU6-658P;FNBP1L;ODCP
prerank,random176,0.24123847009853353,0.9863689478243236,0.4931129476584022,0.9479315356506621,1.0,17/98,13.25%,IFT81;MOCS2;KY;NCR3LG1;IKZF2;GOLT1B;USP42;LINC00298;DHTKD1;C3orf18;GFI1;ABCA11P;ZNF227;PCGF3;CSTF2T;GRHL1;AP001273.1
prerank,random62,-0.2620365125945291,-0.9861732200255116,0.4745222929936306,0.9946179390756119,1.0,30/98,26.54%,GGN;AL136988.1;PGD;ARHGDIB;AL132780.2;ZER1;LRP3;AL031662.1;AC004477.3;EDIL3-DT;IDH3B;AL589765.7;NLGN4Y;BX005266.1;FUNDC2;MIR6838;DGKG;COX6CP18;TRAV40;C19orf54;RPS2P32;AP001972.1;AC112512.1;RAPSN;WDR18;MIR6835;EIF5AP4;AC003101.3;LDHAP7;AC006116.9
prerank,random811,0.24463095157332257,0.9861171344917289,0.49162011173184356,0.9441683942058706,1.0,25/98,19.35%,AC007342.8;AL031963.3;MTF2;VPS13A;APOOL;MINDY3;AC060766.1;STXBP4;TTF2;LUC7L3;C2CD4B;AC060780.1;WNT11;AL359532.1;GABPB2;AC091132.2;SNHG15;AC009977.1;AC083799.1;GLE1;SDF4;AL359764.3;REG4;ZNF324;AC022217.2
prerank,random515,0.24287623156229246,0.9859430578330652,0.4472934472934473,0.9399192437768717,1.0,24/98,19.08%,IQCB1;IFI16;HNRNPH3;AC022182.3;ZNF585A;TEP1;LEAP2;MYO9A;RAD17;AL031595.1;PDCD5;AC138028.3;AL022393.1;LINC01588;TTC17;AC025430.1;AXL;CDH26;LIM2;COG5;FAM120B;AC015712.2;RAB43;LINC00942
prerank,random816,-0.26006324268624775,-0.9841272354594202,0.48091603053435117,1.0,1.0,32/98,26.55%,AP000437.1;TRPC2;AC242426.2;AC024145.1;SCARNA17;BX255925.1;SDC4P;AC008957.2;AC107959.4;AL022718.1;FERMT3;PRR5-ARHGAP8;AL645504.1;AC008635.1;VWCE;GJD4;AC092068.3;AC025278.3;H2AC4;RPL27AP;AC022400.8;ANTXRL;AC016168.4;PRR34;AC100830.3;COMMD4;CTTNBP2NL;LINC00184;RAMP1;SERGEF;RPP38-DT;AC012368.2
prerank,random30,0.24256178228768346,0.9838947558019763,0.48158640226628896,0.9456804661183695,1.0,19/98,15.93%,PAWR;STK17A;AGO3;ZNF484;CDCA5;AL031602.1;ZBTB32;ZNF638;ANKRD46;SLK;BTBD1;ECT2;TDRD12;LINC01644;MICB;ZFP37;KMT2A;LYPLA1;PRKCI
prerank,random438,-0.2609300440522821,-0.983857486687159,0.4755905511811024,0.9993014240661351,1.0,28/98,21.44%,MT-ND4;AC099811.3;NAPSB;LINC00853;ARHGDIB;PELI3;AC073592.7;AC007272.2;AC130462.1;AC004865.1;RNU7-90P;AL355001.2;AL590068.1;LOXL3;AC026316.1;LINC02228;CLIC1P1;FAM242C;UMODL1;AC005786.4;PRSS41;AL589666.2;BCRP8;AC018445.4;UBL5;PLCL2-AS1;FLNB-AS1;NHSL1
prerank,random798,-0.2584220246441383,-0.9823721903252309,0.4962630792227205,1.0,1.0,33/98,25.80%,AL358473.2;CKB;MPST;TMEM176A;ZCCHC24;CMTM4;AC097504.2;AC103810.6;AC079298.3;ANXA9;AD000671.3;RN7SL34P;RNA5SP149;AL136295.3;AC127024.4;SRPK3;MIR4729;AL451067.1;AL662899.4;DCST2;AC133555.3;GOLGA8Q;AC021660.4;CICP27;SEC14L3;TOP1MT;PIM1;EEF1A1P13;SF3B5;TOMM20P4;TCEAL3;DRD4;ALX3
prerank,random163,-0.25852689968903214,-0.9813192237307311,0.4792332268370607,1.0,1.0,24/98,19.26%,LYNX1;ZNF703;AC025594.2;HK1;AC011479.5;ELOF1;AC011442.1;RN7SL592P;CHRM5;AC022613.2;AL133238.1;AL158201.1;AC106782.4;CA15P2;ZNF628;AC093698.1;APRT;CARM1;RNF135;RPL21P8;ASPSCR1;HPGDS;URAD;AP001085.1
prerank,random626,-0.2608988120519156,-0.98127097069595,0.4682170542635659,1.0,1.0,42/98,32.41%,FHL3;PTPRN;Z99127.3;AP000785.1;SLC25A1;AC004975.2;RN7SL43P;MIR4689;FRGCA;EPHA3;SRPK3;RN7SL192P;AP000851.2;AL358072.1;LGALS9C;KLF7-IT1;RPL7AP53;AC006033.1;MIR583HG;AGER;AC104162.1;TRAJ53;AP001029.2;UBL5;AP001372.3;PKD1L3;ZNF775;AL161629.1;HOXA-AS2;RIMKLA;TAS2R20;RPL32;SCGB1C1;AL079342.1;AP001282.1;AC000403.1;AC138207.6;AP001160.2;CBX3P9;GARS1;LINC00578;CFAP58
prerank,random440,0.24278668067081993,0.9805665067620634,0.4837758112094395,0.9578960966018729,1.0,24/98,23.03%,ZNF839;ZFP82;ETFBKMT;AC159540.2;TMEM14A;RPL39P18;LRRC69;GPR18;ITPKB;TMEM42;IGLV3-6;POU5F1P6;CCNB1;AL109918.1;AC093726.2;SNORD59A;ZNF480;SLC35B4;GSDMC;AC079906.1;HEXIM1;LNP1;KCNJ16;AC012435.2
prerank,random141,0.24160623320386063,0.9803264346287637,0.5186246418338109,0.9537443352220774,1.0,24/98,19.28%,SLC35F2;TUT4;AL049840.4;NAA40;FAM114A2;FZD6;GTPBP8;LDB2;CCDC15;NKAP;AC005225.3;CLECL1;AL096701.3;HECTD1;AL391244.2;MGA;CSNK1G3;GABPB2;AC010504.1;CENPV;RGS18;AC127502.3;NTAN1P2;SCX
prerank,random736,0.24101721476575652,0.9796585072189364,0.48055555555555557,0.9521807358443448,1.0,29/98,24.71%,ABCA5;LINC02701;RAD51AP1;SPATS2;LCA5;NLRC5;MATN1-AS1;AC024075.2;RHOH;DLGAP5;FBXO38;ZNF561;FANCE;DOCK9;TWISTNB;CYB561D2;ZNF280B;AC083799.1;ANKRD12;KIFBP;AC010883.1;C1QTNF6;FAM228A;ANKRD52;AL590096.1;SLC16A9;ARPC3P2;LSM6;AC068946.2
prerank,random887,0.24300085289155465,0.9793271529713128,0.516042780748663,0.9488049329603334,1.0,22/98,15.57%,NFU1;FBXO3;SMURF2;FAIM;AL160171.1;BRF2;AC116049.1;ZNF638;CEP83-DT;GUCY1B2;CCDC62;ZKSCAN1;SMG1P7;EGR3;AC002480.1;HNRNPA1P33;FAM102B;NFYC-AS1;FAM177A1;STX7;CALU;LINC01686
prerank,random153,-0.2592540250292146,-0.9793131015439552,0.4916286149162861,1.0,1.0,25/98,21.24%,PSAP;ZYX;KCNC3;AC009413.2;TLN1;LINC01635;ITSN1;KF459542.1;AC110921.2;AC020934.1;AC114971.1;LINC01531;GPRC5C;SNF8;LIMS4;AC037459.3;AL355075.3;AC020765.3;AC138915.3;RN7SL482P;RYR1;MAG;AC009902.2;AL161421.1;SLC12A5-AS1
prerank,random460,0.24158473387982707,0.9789954054569175,0.4986376021798365,0.9454811931267243,1.0,35/98,27.75%,AL390728.6;ZNF846;AC116366.2;LINC00304;TMC3-AS1;POGLUT1;BTRC;AC009237.14;COPB1;PLAC8L1;LCMT2;MROCKI;CHAC2;AC012443.2;SGCD;MMEL1;PIAS3;RNFT1-DT;AK5;UTP23;AC004917.1;TENT5A;DCN;IGHD3-10;AC010864.1;KSR2;AC083863.1;COX6A1P2;FOXD4;AL031681.3;LINC02453;NPHP3-AS1;AC087564.1;PRTG;INHBA-AS1
prerank,random752,-0.2586736593126675,-0.9786875047022894,0.5194805194805194,1.0,1.0,30/98,28.34%,PPP4C;MTRNR2L1;AL031710.1;AC115102.1;AL445928.1;RPS12P17;ALG9-IT1;LINC02316;RAD50;RDM1P2;OFCC1;FAM245B;AC123595.3;SAMD1;AL513210.2;PGPEP1;F2RL2;AC018809.1;AP003064.1;UPK2;TNFRSF12A;TRBV28;NLRP2;AC108704.2;AP003469.1;UBE2V1;DHRS7B;CCIN;IGLJ5;AC007877.1
prerank,random930,-0.25698279137343294,-0.9784423467919481,0.48442367601246106,1.0,1.0,19/98,16.10%,STPG3-AS1;MEX3B;TMEM102;CKAP2LP1;MAP3K11;ALG9-IT1;LIPF;AL929602.1;SLC5A4P1;PLA2G5;LINC02262;AC103724.4;Z99127.4;ADAM33;AC008026.3;SPOCD1;AL049539.1;ELFN1-AS1;LINC01445
prerank,random854,-0.2612654521449336,-0.9784286048913047,0.5039001560062403,1.0,1.0,27/98,23.29%,AP003327.1;AC131009.2;LOXL4;PPM1M;DNAJB1P1;ASAP3;AL136982.5;NECTIN4;AIRE;GPS1;AL355987.3;AC079360.1;CHKA;ESD;AP001922.5;CD177P1;AC104447.1;TMEM18-DT;AC114811.2;AC099494.2;AF038458.1;APOD;AC100827.2;PPFIA4;AC008065.1;KIAA0513;RPL12P35
prerank,random861,-0.2584276470825037,-0.9777470939132665,0.5,1.0,1.0,22/98,19.40%,AP005060.1;AC012358.2;AP001458.1;CYP2S1;AC009133.5;SCYGR10;SLITRK2;DHRS12;AC090543.1;DYNC1I2P1;AC114730.3;SNORC;P2RX1;AC156455.1;AC021979.3;GABRR1;ENHO;AC012173.1;RIOK3;AC091153.1;ENO1-AS1;SETD7
prerank,random8,0.238274890225122,0.9776997026004923,0.5067024128686327,0.9469706823436007,1.0,27/98,20.91%,FANCL;AC007406.5;AC087289.1;CEP76;THEMIS;ATP2C2-AS1;SYNPO2;C2orf49;TRPC3;SLC20A1;SNORA18;HOXA1;FAM120A;TGFBR3;AMZ2;AC138028.3;MBTD1;AC016747.3;DUSP19;IGKV6-21;AC004898.1;LSM5;PPP1R35;NPIPA8;AL031281.2;RCHY1;TCFL5
prerank,random602,-0.26052549665941366,-0.9776728917330995,0.48333333333333334,0.9991978609470242,1.0,29/98,22.86%,LTA4H;CPVL;AC087284.1;GDF2;LINC01483;POTEKP;PTGR2;AL353626.2;SLCO4A1-AS1;ARL4AP4;AL359844.1;AL121956.1;Z98749.1;IFIT6P;TPPP;FAM83E;PTPRD;RPL26P37;PIANP;RPL34P34;SCAP;SNRPEP4;KRT7;PLAAT3;IDO1;RCC2P6;AC016586.1;AC092278.1;AC004803.1
prerank,random439,-0.25819714229262203,-0.9774280443075745,0.513302034428795,0.9971290560415422,1.0,19/98,19.46%,AP000437.1;MARCO;ASGR1;AL513534.2;P4HB;SEMG1;AC002558.3;EIF3LP2;NUP214;AL078587.1;HSD3B7;AAMP;OFCC1;PMS2P5;AC011479.4;AC000068.2;AC005037.1;MIR3136;OR2W6P
prerank,random289,-0.25628201220906477,-0.9759263377690081,0.53198127925117,1.0,1.0,23/98,18.82%,SERPINA1;AC009951.6;AC080023.2;MAD2L2;AP000943.2;C1orf147;PODNL1;EIF3LP3;AL050403.2;AC107464.2;BAK1P2;AC130456.3;AC104458.1;WARS1P1;CHMP4C;LRCH2;AP000529.1;PKP2;BCL6B;TUBA4A;UROS;PGM2;MIR6748
prerank,random828,-0.25540105969106014,-0.9757145648855365,0.499184339314845,0.9988930462214215,1.0,26/98,20.01%,AP2S1;BCKDK;AC010359.3;RBBP4P2;TONSL-AS1;GET3;MIR4321;AC130462.1;AL451067.1;AC138035.2;AL391056.2;AC018500.1;SDS;OR6N2;GLUD2;OR7E126P;GPX1P2;AC008972.1;CDH5;AL157400.4;FGD6;PLAC4;AC243972.1;PPP1R16A;ADAMTSL4;WFDC2
prerank,random81,-0.25614636332812,-0.9754542825057521,0.5098335854765507,0.9969734289765444,1.0,21/98,18.14%,AL928646.1;AC092316.1;PRTN3;AC021231.2;GDF2;KCNE2;LGALS3;AC084117.1;FO082814.1;PPP2R2C;AL355001.2;LINC02321;AL354797.1;AC087203.3;ST3GAL4;ATP13A2;ZNF581;AC018731.1;AC011933.2;C20orf96;DNAH9
prerank,random809,0.24022640112702573,0.9743015569334424,0.5025510204081632,0.9596390495686106,1.0,26/98,21.04%,PABPC1L;TRAF5;FABP5;GNA13;GOSR1;FAM72C;SYT15;FAM83D;ODAPH;MFSD6;SLC15A2;NOLC1;AC231533.2;AC099489.2;H2AZ2P1;AP3M2;FOXK1;PTS;ASB3;AC078795.3;ZNF329;IGHD3-3;SNHG6;FAM228A;AC007834.2;EOMES
prerank,random777,-0.2580223627410038,-0.9741709728300301,0.4962962962962963,0.9996202388834514,1.0,25/98,21.22%,PPP1CA;ATG7;GYPC;SERPINB6;OR7E36P;HNRNPA1P35;AC126564.1;AL136140.1;AC084121.4;LYPLAL1-AS1;MIR545;ZNF843;OXA1L;GPR108;RBP7;MT1L;GPR137;AL360294.1;CRPPA;KCNH1;AC016168.4;TMEM171;AP003733.3;AC007271.1;DPYD-IT1
prerank,random612,0.24229154408681788,0.9740914242713152,0.49714285714285716,0.9556929895931161,1.0,18/98,13.38%,CHMP5;ZNF431;PLEKHG7;MIR4422HG;PLPP6;CBLB;RAPGEF1;AKAP5;NXF1;DHDDS-AS1;ZNF7;AC087222.1;AL132775.1;AL356299.3;ZNF813;SWAP70;OTULIN;AHDC1
prerank,random71,0.24289633757058435,0.9735463960890591,0.5012987012987012,0.9535902180142221,1.0,32/98,22.65%,FBXO28;AC126544.2;AC010680.2;AC012360.3;SBDS;MIR7-1;AL590705.1;HCG4;PDGFRB;AL606491.1;AHDC1;NDOR1;GLIDR;PDCD10;IGLV5-45;HM13-IT1;DNAH8;MFAP3;SUPV3L1;ZFYVE16;MED6;AC005005.3;AC021945.1;PDE1A;ZNF300P1;ANGEL1;AC008695.2;PBDC1;FAM174A;STAT3;SOAT1;TNFRSF10B
prerank,random388,0.24232144253704999,0.9731581751997895,0.5395095367847411,0.9505457073437135,1.0,23/98,17.13%,CKLF-CMTM1;AMMECR1L;CDC42BPG;ABCD2;NSD2;LINC02447;OFD1;LINC02561;AFF3;POLE2;AC109992.2;TAF9;FCHSD1;H2AC11;SH3BP5L;CDH24;ATP23;AC090948.1;RLF;C19orf71;WDR47;AC139768.1;NDUFS1
prerank,random657,0.2417252809944113,0.9730795236248748,0.5263157894736842,0.9460638468229708,1.0,25/98,19.78%,SELENOI;IBTK;ZNF664;AC021127.1;LINC02614;C11orf95;ATP6V0A2;RAB14;MIR181A2HG;F2RL1;AMZ2;RPAP3;AC016745.2;HEMK1;AKR1D1P1;RPS27AP6;AC006207.1;KCNK7;STIL;LINC02649;TMEM245;FAT4;FMC1-LUC7L2;GNL3L;KCTD6
prerank,random0,-0.25585293712424684,-0.9730727411554336,0.5195783132530121,1.0,1.0,25/98,22.02%,AP000437.1;CUX1;CFL1;RAB7B;AC091685.2;SNX6P1;AL162311.2;COL8A2;PTMS;CLEC9A;AL590762.2;MTDHP1;FGGY;MASP2;SLC7A10;AL080313.2;SPTA1;AL133445.3;GADD45A;KAT8;C19orf18;GPD1;DNAH14;ANTKMT;JAKMIP3
prerank,random206,-0.2613460389340649,-0.9726705577927823,0.5201238390092879,1.0,1.0,31/98,24.65%,AC026634.2;UNC5B;AL392112.1;EIF5A2P1;RPL35P6;LINC02316;NYNRIN;SLC19A1;KCNQ1;AC016692.1;CD1B;AP002748.5;UBOX5-AS1;AL121655.1;CCDC183-AS1;RPL31P57;ARHGAP8;STOM;AC138230.1;IL19;AC097638.1;TMEM45B;MAFA;PPP1R16A;HPGD;AC099050.1;PGAP6;TPP1;GPR25;TCAM1P;CYP4F24P
prerank,random794,0.24124238951088348,0.9721942923524745,0.5144508670520231,0.945668633506723,1.0,28/98,22.47%,TMEM156;AC010186.3;DUSP28;C6orf89;ETAA1;CYP2U1;ZNF483;AC067852.3;AC004241.3;RPARP-AS1;CCNE1;DCAF4;CCNG2;FO681485.1;DUSP19;AC023787.2;AC091057.2;SEC22B2P;AC112482.2;AC016394.3;ATP5IF1;AK5;AC093484.1;KIDINS220;LPCAT1;CLNS1A;AC024051.4;RNF165
prerank,random655,-0.2565915854427001,-0.97101095870255,0.5280728376327769,1.0,1.0,28/98,25.82%,MT-ND4;AC090227.1;AC004801.1;KCNAB2;AC099336.1;AC090125.1;AC025682.1;AC004812.1;HDGFL2;AC004584.3;H19;AC092667.1;AL162424.1;RN7SL587P;DDB1;TSPAN4;AF064858.2;LINC01752;MIR7845;AC013489.3;AC006116.12;EXOSC3P1;CYP2D8P;AC015813.2;AL096817.1;ARRDC2;COQ4;SNORA68B
prerank,random413,-0.2553006204612574,-0.970881949746634,0.5227963525835866,1.0,1.0,34/98,27.89%,GPR52;AC010335.3;ASAP3;SNORA74A;RN7SL799P;AL353626.2;LINC00596;AKAP4;LINC02326;AL355480.1;ST13P6;AC112254.1;ARHGAP26-IT1;FGF17;AL158212.5;AC138965.3;LINC01409;MIRLET7BHG;AL512598.2;TNFSF18;SAMD14;DNAJC7;SLC12A5-AS1;UTY;AP003068.1;AGPAT3;GRID1;CALHM6;OMG;HSPBP1;AC090971.2;WWC2;AP000845.1;AC091230.2
prerank,random52,-0.25584017989019925,-0.9702516121949436,0.514820592823713,1.0,1.0,25/98,21.52%,PPP2R3A;AC005381.1;AGAP3;LINC00551;IGSF23;CYBRD1;AC244131.2;AC037198.1;RNA5SP295;CEBPA-DT;RN7SL789P;CADM2;MEF2C-AS2;AP000787.2;CLTB;VWCE;AC017104.3;EFCAB14P1;AC010632.2;KCTD16;MTCO1P12;LINC01275;PA2G4P4;AL513327.2;AP001020.2
prerank,random936,0.2439493949822416,0.9699777301059401,0.5486486486486486,0.952051827890799,1.0,18/98,12.60%,LINC01144;MSH2;HELB;USP25;AC007613.1;GORASP1;MATN1-AS1;DEK;CASP8;SMIM20;ACSL3;RORB;AC005225.4;AC109449.1;RNF38;TRIP11;AC136618.1;DPY19L4
prerank,random848,-0.2539232632030472,-0.9698542255892949,0.49059561128526646,1.0,1.0,33/98,28.62%,AC011558.1;AOAH;RPL10P15;ENDOG;LINC01447;AL137127.1;MIR320E;AC006065.4;DNAJB5P1;RNU6-1090P;MIR4742;AL353052.1;AC040169.3;AL049569.1;PES1;AC008147.2;RPL21P119;SLC16A3;AC010198.1;TRBV6-7;B4GALT7;AC025178.2;AC007240.3;AP001372.3;CMTM5;AC132219.1;RNU1-91P;TRIM52-AS1;NKX6-2;PIWIL1;AC011511.1;RHBDD2;TMSB10
prerank,random867,0.2407900617226904,0.9691569723483714,0.5213903743315508,0.9513712640969586,1.0,21/98,17.26%,ZNF441;VKORC1L1;GTPBP2;MAIP1;RO60;RABL2B;ZNF830;ATP6V0A2;HTRA2;SSX2IP;ALG10B;CSTF2T;TMEM182;ZNF451;PPP1R12A-AS1;AC021424.3;LRRC58;LMNB1;GLB1L3;PIGC;KPNA6
prerank,random186,-0.2583106381837908,-0.9682318808513618,0.5185758513931888,1.0,1.0,23/98,19.49%,LST1;RABGAP1L-IT1;NPRL3;AC114797.1;AC037486.1;AC017104.2;CIZ1;AP001453.4;MGST3;AC005081.1;SLC28A1;MIR3155A;RN7SL665P;HMGN2P32;CD82;RAMACL;DNAH9;GSS;PYY2;AC004233.1;AL121935.2;DSTNP2;SNORD86
prerank,random261,-0.25525755705640807,-0.9680809208695007,0.5059880239520959,1.0,1.0,22/98,22.81%,AC104809.2;SNORA73B;AC022973.1;POU2F2;AL671762.1;PILRA;AP000892.3;AL138701.2;HLCS-IT1;OR10AE3P;AC016383.2;CHST7;ARHGEF12;UXT;DHRS2;ACCSL;DNMBP;IQGAP1;RHEBP2;AC209007.1;IGKV6D-41;TOLLIP-AS1
prerank,random990,0.23820008646050142,0.9676816618140975,0.5232876712328767,0.9540756460196076,1.0,22/98,16.79%,AC107884.1;CSAD;H4C4;HSPA13;CSRNP2;NDUFAF6;SLC39A10;CEP41;AC244453.2;AL390728.1;CDC42SE1;SCML4;EIF5;TIMM8A;UHRF1BP1;PHF5A;LPAR6;SRP54;ITGB1BP2;ITM2C;AL158071.3;AC117503.2
prerank,random407,0.24015740832760746,0.9675885960602756,0.5014409221902018,0.9497644940201474,1.0,33/98,26.01%,TDRD7;TIPIN;C6orf89;GINS4;ZFP3;PHF8;ALDH18A1;LINC02446;TSIX;HSP90AA2P;AL355076.2;AC107952.2;CEMP1;SETD6;FAM177A1;AP001057.1;LRRC8B;IGKV6-21;C19orf71;CROT;AC008770.3;LENG8;MEFV;LLGL2;AC005840.4;PARP4P1;TM9SF2;MARCHF9;PYGM;C9orf40;BIN1;AL049629.2;IER5
prerank,random688,0.24088122788563254,0.9661787852741676,0.5207100591715976,0.9517999479918008,1.0,31/98,23.84%,KCTD7;FRYL;LYRM1;TMTC4;SMARCA5;FBH1;BAG2;CLDN15;ZNF267;AP002478.1;TNPO1;ZNHIT6;AL139352.1;OTUD3;ANKRD36BP2;NAIPP3;ASPG;AL359510.2;MIR9-3HG;CYB5RL;AC022893.1;EEF1AKMT1;AC104785.1;AC007686.3;AL161909.1;AC012291.3;TEX22;CSNK2A2;AURKC;COL4A2-AS1;RAP1AP
prerank,random784,-0.25598782249673224,-0.9653912427469995,0.530278232405892,1.0,1.0,26/98,24.86%,EIF1;AL121809.3;AC239859.5;SPATA31A3;AC117490.2;DYNC1I2P1;MIR3198-1;GCKR;AL031864.1;SNORD11B;AC010247.2;AL139113.1;BIN2P2;AL683842.1;Z93017.1;FBXW5;TDH;AC090971.3;AC073320.2;SIGLEC11;HPS6;SPRED1;LINC02179;MIR7106;CFAP97D2;F5
prerank,random621,-0.2535284042088192,-0.9646361785087633,0.5184615384615384,1.0,1.0,29/98,24.13%,FHL3;MARCO;KRT17P8;AL096701.1;MIR320E;Z93403.1;DOK2;AC099811.2;AC023830.4;AC010240.3;AC096915.1;AP003498.2;AL353803.1;AC104472.5;PSME3;CITED4;AC090058.1;RN7SL40P;AL355916.2;SF3A2;DAO;H3P14;LINC01151;GRK6;RCC2P6;LHX6;PGM5P4;ABCC6;AC103831.1
prerank,random344,-0.25509364023013753,-0.9646226328550255,0.5330188679245284,1.0,1.0,21/98,16.14%,FP671120.7;RPL10P18;SYNC;AC114763.1;MIR4653;AC011455.6;AJ271736.1;AL137060.5;CYP19A1;AL157388.1;SCARNA5;NFIX;AL162615.1;PSMD4;AC012645.2;NACAD;AL139234.1;AL162427.1;AC011139.1;RPS7P14;LINC01409
prerank,random994,-0.25559842815224937,-0.964585071651933,0.5518867924528302,1.0,1.0,23/98,22.08%,GSTP1;CASQ1;IFT122;AC009120.3;CD63;CLEC4F;AC019118.2;AL133380.1;SLC6A4;RBMS2;AC005019.1;BABAM1;H2AB1;PIK3R2;BMP2K;PLPPR3;ACOT4;HNRNPH1P1;PNMA2;AL365273.2;LRRC41;HCRTR1;ZSWIM9
prerank,random592,0.24143831570276023,0.9622058883932879,0.5415549597855228,0.9670996427894744,1.0,20/98,17.38%,NMRK1;FAM3C2;FAM72D;SMC4;DDIT4;SMURF2;AF131215.6;FBXO8;OR52N4;APOL6;SMCR8;GPR65;AC010536.3;SLC25A16;AC104653.2;AC005329.3;RELL2;AC021739.2;GALK2;SEL1L
prerank,random122,-0.2563497055662718,-0.9621573502406826,0.5116279069767442,1.0,1.0,19/98,16.07%,MMP2-AS1;SPNS2;MARCO;RN7SL3;GLRX3P2;BID;MIR3918;SLC1A5;RPL36AP45;AC116021.1;AC012060.1;UCA1;SLC2A1;NDUFB10;SCGB3A1;EGFL7;AP000331.1;CLMN;AC092573.1
prerank,random825,0.239665555523756,0.9620381245348054,0.5788043478260869,0.9630849741351531,1.0,27/98,21.78%,KIF5A;ACADM;AC011447.1;AC110771.1;PPP1R15B;TSPOAP1;ZNF638;CDC14A;FASTKD3;AC068831.8;TTC39B;PRMT3;UBXN4;NXT2;ZNF862;HEXA-AS1;FNDC3B;HSD17B11;IL23A;MRPS25;TRAF3;SYPL1;ZFP41;B4GALT2;AL158206.1;AC136475.6;AL358613.3
prerank,random51,0.23895344685557487,0.9619448482277956,0.5258358662613982,0.9588145908479818,1.0,27/98,21.95%,FCGR2B;KLHL7;MELK;PDK1;TNFAIP8;KLRD1;UBE2SP2;VGLL4;DZIP3;HSPB11;AC003086.1;RANBP6;RAPGEF6;COPS2;MEF2A;RGPD8;LPCAT4;AC000029.2;N4BP2;MEAF6;LINC02821;AC084824.6;MIR6867;HMGN2P5;SCARNA4;AL391994.1;NBEA
prerank,random744,0.2398946847103822,0.9607584021290644,0.5464190981432361,0.9598343291824993,1.0,22/98,15.14%,BRPF3;GLIPR1L2;MCTS1;AC006978.1;UBE2Q2;PDE3B;DLGAP5;DTYMK;CAPS2;ZNF347;SLC39A6;ALKBH8;WDSUB1;AC092747.4;LINC01869;FBXL20;MMS22L;BTF3P7;VPS13D;TOP1;SCRN3;KIF2C
prerank,random519,0.23704512954050708,0.9603268932627178,0.5594594594594594,0.9571918571603715,1.0,29/98,27.45%,PPIAP29;ANKRD10;LY6E-DT;AC006330.1;H2BC18;CRYBG1;AC016394.2;ZNF138;ZNF512B;SHE;RPAP3;CBX4;MMADHC;AC008667.1;C19orf71;AC244502.1;ANK2;CTF1;AC087289.3;CACNB4;CFLAR;FRK;RPS26P21;AC104066.3;AP000692.2;DNAH12;AC008507.4;CIRBP;AC022509.3
prerank,random940,-0.25502051002458503,-0.9602575677332417,0.5419254658385093,1.0,1.0,25/98,22.34%,CALHM5;FAM20C;PPDPF;LYZ;FOXD4L5;RNU6-1238P;SNORA15B-1;AC008758.5;CELF4;CHPT1;INHBC;RPL5P7;RPS24P14;COL17A1;C1QC;AL353795.3;F8A3;PCBP1;FAM124A;AC112722.1;ATOH7;AC006970.1;GARNL3;POLRMTP1;POTEF
prerank,random911,0.23674028653403859,0.9600595278335179,0.554016620498615,0.9538327584383698,1.0,16/98,9.63%,FMR1;AC006547.1;PRPF3;UGDH;DERL1;HNRNPH3;FAM241B;CCDC82;SNHG3;BAG2;ERGIC2;ARHGEF39;ABCA11P;ARV1;ZNF566;NLK
prerank,random264,-0.25536493426152224,-0.9600269835188783,0.536741214057508,1.0,1.0,16/98,12.28%,GAPDHP63;TPI1;CIDEB;AC105020.1;AC090515.6;CNPPD1;AP000892.3;AL355802.3;OR7E21P;AC004264.1;DENND6A-DT;AL132712.1;CNMD;FKBP15;AC104135.1;TCP1P1
prerank,random396,-0.2600106322154252,-0.9599369243793353,0.5283018867924528,1.0,1.0,13/98,7.70%,FKBP1A;MTCO2P2;TRAJ51;H2AJ;GRIN2D;AC006262.1;AL031674.1;RN7SL34P;RBBP4P3;AL136982.2;GAPDHP68;PCNAP4;AL133240.2
prerank,random868,-0.2538923410956638,-0.9598856419949021,0.555008210180624,1.0,1.0,37/98,34.09%,CFP;PNPLA2;MT-ND3;AC093458.2;RNU2-65P;OLIG3;MIR4729;AC139491.4;AC023043.1;PSCA;MFSD12;LINC02228;NRBP1;NOVA2;YLPM1;BIK;MVB12A;RNVU1-4;AC005034.4;LINC01960;KNDC1;AL139275.1;AP000802.1;AC099552.2;AC079142.1;LRP2BP;AP2B1;TMPPE;RNF144B;COQ8B;UNC5A;RPL36;CCT7;RNLS;CA5A;PORCN;AC092535.3
